@examples
dim 1
format xy
-0.157937036894881 -89
0.151273755307224 -88
-0.159017871178880 -87
-0.165434833174096 -86
-0.157459321295712 -85
-0.100151244544821 -84
-0.0596910250636193 -83
0.0922637298518024 -82
-0.149094380458692 -81
0.166475206390180 -80
-0.0283637729852759 -79
-0.0186300535602001 -78
-0.166666250026189 -77
-0.00266759554388096 -76
0.0784878659768594 -75
-0.166509293204525 -74
0.130214372539658 -73
0.158848934290490 -72
-0.161687550630476 -71
-0.0635726948209527 -70
0.163526758879646 -69
-0.165742300846881 -68
0.0137904475862768 -67
-0.165186139002048 -66
-0.158913907289181 -65
-0.147655663858375 -64
0.157805321598222 -63
-0.113285089331084 -62
0.149260364809308 -61
-0.144668657306745 -60
0.0691270868092309 -59
-0.166649065691554 -58
-0.0347893841746176 -57
-0.0310615825895121 -56
-0.166666649404142 -55
-0.142738816646977 -54
-0.102640441461260 -53
-0.166629525640734 -52
-0.153802143548744 -51
-0.114210678252535 -50
0.159113570499744 -49
-0.158575103241512 -48
-0.00445826487135417 -47
0.155635886074167 -46
-0.153124542659893 -45
-0.160655985482295 -44
-0.120788429940178 -43
0.103053564883246 -42
0.155868077454787 -41
-0.112144667458645 -40
-0.166064082005495 -39
-0.0210890984602093 -38
-0.135929654351800 -37
0.166642712475667 -36
-0.134651440495899 -35
-0.116598453727531 -34
-0.166666665632377 -33
-0.0911655019292222 -32
-0.101047830805780 -31
-0.166622363749899 -30
-0.0789500368014229 -29
0.133601424335794 -28
0.165924012751182 -27
-0.156267477164601 -26
0.161613531284158 -25
-0.120191976329654 -24
-0.151617627668090 -23
-0.166452619689522 -22
-0.149275445158876 -21
-0.165832856976688 -20
-0.0926945693299626 -19
-0.0209995774590265 -18
-0.165931375747459 -17
0.141829581283507 -16
-0.130742621622217 -15
-0.166655058239937 -14
0.0903544102745898 -13
-0.152141220484666 -12
-0.166666666604779 -11
0.104494550722280 -10
-0.0267686261688100 -9
0.159595529384018 -8
-0.0353155682828716 -7
-0.0306278362607668 -6
-0.165854338984346 -5
-0.117247574445127 -4
0.00732174146428814 -3
-0.163952671801969 -2
-0.165035416968429 -1
-0.166666666666667 0
-0.161988204769894 1
-0.163811510553533 2
0.150223109474113 3
-0.158568290920628 4
-0.165380132693263 5
0.153561537799878 6
0.0444761541742338 7
-0.164815680081831 8
0.134002890363693 9
0.0519801071999373 10
-0.166666666652015 11
-0.0991766528142362 12
0.0277228450421190 13
-0.166634935777198 14
0.147555038802926 15
0.116897373944199 16
-0.166414838637808 17
-0.152524062654488 18
0.130693724440079 19
-0.162802111123246 20
-0.135043951543883 21
-0.166605979954813 22
-0.153257793664565 23
0.148615271517523 24
0.144978585836664 25
-0.153913589748231 26
-0.166478864930367 27
0.114503658889542 28
-0.0910355074884626 29
0.166141958586331 30
0.151915068274332 31
-0.0506400466745168 32
-0.166666664999692 33
0.0888742520613877 34
-0.0245370473571871 35
-0.166658037429370 36
-0.119655916549589 37
-0.101676687736015 38
-0.164204278315181 39
-0.129667268292581 40
-0.0865405240149741 41
0.0936478779913468 42
-0.139733670830677 43
-0.166347328205838 44
-0.145484486486556 45
-0.165371541769079 46
0.151793523382208 47
-0.112271279262181 48
-0.166320583636774 49
0.127626314987600 50
-0.0328885351457812 51
0.166541954147168 52
0.137818947169587 53
0.0366909720574138 54
0.166666654042295 55
0.0876738812603647 56
0.105580003808676 57
-0.166638796880784 58
-0.0635751337781084 59
0.156568187001626 60
-0.166274791671180 61
-0.147597301169562 62
0.162805683649099 63
-0.155429127087649 64
-0.128072774185021 65
0.166452571460424 66
0.159590450126310 67
-0.161900802176265 68
0.163986772286545 69
0.139181217636563 70
-0.165633631939734 71
-0.0472514901759256 72
0.00989094661490184 73
-0.126485789923919 74
0.108264463050385 75
0.138892978719894 76
0.166660406172848 77
0.112998510652383 78
0.123156004651470 79
-0.166635577300292 80
0.0926778108556510 81
0.0283356274745744 82
0.166185930003092 83
-0.155796059054093 84
-0.159000577620322 85
-0.160727869150127 86
